0 10 230 98 130 44 111 28 202 48 82 50 146 7 65 24 105 46 42 52 255 64 280
1 10 113 14 243 54 217 25 57 2 319 5 9 22 134 4 184 11 257 33 193 56 128
2 10 213 1 122 2 5 67 245 57 222 11 288 37 55 92 205 29 300 56 47 74 210
3 10 254 7 198 44 111 81 256 69 14 100 75 91 151 98 344 5 117 13 140 1 101
4 10 301 76 105 42 180 86 141 37 184 17 47 91 264 92 303 44 97 21 307 97 347
5 10 283 49 147 95 103 15 85 66 204 85 16 81 42 9 160 27 149 46 12 94 204
6 10 258 30 35 56 224 34 79 82 82 77 33 75 78 89 314 51 92 1 168 22 292
7 10 288 26 33 20 127 81 131 43 24 85 73 11 292 98 144 72 79 77 201 64 56
8 10 293 75 143 91 264 6 142 57 6 59 31 99 135 65 20 61 197 51 53 23 287
9 10 236 27 233 30 24 28 4 55 204 54 168 61 228 60 201 43 217 92 252 23 301
10 10 267 34 123 87 298 43 299 95 95 53 167 83 80 1 212 3 180 65 159 70 326
11 10 347 95 250 37 95 92 106 89 245 80 341 28 252 77 78 46 327 72 290 79 190
12 10 301 24 208 92 136 13 21 52 271 53 22 99 297 71 287 43 264 83 159 73 288
13 10 288 75 251 65 70 27 236 62 6 85 15 18 220 79 88 24 2 92 347 50 40
14 10 272 19 138 33 134 32 267 92 304 40 32 28 192 96 50 84 211 76 310 45 240
15 10 238 80 317 69 267 40 170 11 288 21 50 6 310 84 139 91 1 33 47 42 264
16 10 261 24 133 11 273 51 194 83 76 56 78 68 135 96 88 53 335 7 213 74 79
17 10 246 63 231 38 346 71 131 48 205 77 89 70 202 22 31 27 224 74 59 2 179
18 10 239 88 219 15 133 56 318 69 14 30 342 44 92 24 83 90 195 13 37 49 191
19 10 338 78 319 93 149 99 319 74 24 79 275 5 269 95 119 1 52 86 122 67 68
20 10 272 15 110 59 289 43 200 85 207 89 333 48 316 51 242 16 101 62 89 77 190
21 10 162 16 281 10 110 99 113 12 287 84 180 4 300 40 314 34 164 24 140 2 307
22 10 218 39 319 59 230 34 312 43 124 88 35 89 168 44 201 18 56 14 304 9 41
23 10 203 82 73 30 215 88 54 7 41 62 145 59 220 27 44 31 219 17 220 3 258
24 10 291 89 197 8 207 52 271 12 343 63 223 83 347 95 264 34 317 69 174 78 116
25 10 300 84 150 44 27 32 312 95 2 67 54 90 15 11 198 68 233 12 212 98 184
26 10 243 94 96 30 310 8 63 26 79 88 206 46 21 5 89 49 136 52 193 89 218
27 10 219 47 281 34 209 78 102 44 241 13 343 24 9 38 155 68 347 67 45 25 254
28 10 197 22 76 4 310 24 192 14 269 80 181 17 60 77 340 18 220 82 212 56 240
29 10 224 49 260 59 296 27 54 22 182 3 196 60 9 57 333 50 270 53 131 69 343
30 10 255 69 346 82 36 65 211 19 229 16 309 29 28 26 306 72 50 37 277 95 348
31 10 215 37 201 31 88 21 185 18 23 4 210 41 199 93 128 65 6 48 245 73 306
32 10 281 74 150 27 299 5 48 98 44 76 242 41 212 95 173 49 15 58 319 39 211
33 10 174 30 129 61 323 8 227 28 55 22 252 13 147 52 39 45 156 88 245 1 14
34 10 217 38 194 27 182 16 128 98 175 46 186 37 75 66 47 49 325 26 328 32 349
35 10 291 80 344 45 83 34 41 90 71 87 41 36 25 84 65 8 51 42 6 76 287
36 10 278 93 62 13 109 61 164 35 336 41 66 36 172 80 254 94 122 44 267 59 334
37 10 269 54 233 69 18 42 69 9 199 94 297 92 158 60 102 18 75 36 205 65 204
38 10 199 90 37 14 71 8 192 85 176 50 170 79 84 38 147 26 257 7 126 2 104
39 10 223 67 311 65 220 28 89 8 34 5 211 23 293 74 93 83 183 35 69 58 136
40 10 310 89 289 20 76 87 147 34 43 72 288 98 41 14 62 78 4 69 111 59 81
41 10 293 34 51 55 28 85 339 14 154 49 250 44 87 69 269 75 67 67 338 94 267
42 10 238 30 191 82 242 68 186 12 29 46 193 64 146 99 341 33 337 5 338 37 4
43 10 213 31 23 74 251 99 142 5 268 29 48 34 111 41 167 2 308 65 138 47 107
44 10 200 1 45 7 244 27 46 66 332 53 46 57 228 46 105 19 203 72 299 52 7
45 10 222 9 92 24 212 52 175 79 141 35 44 18 94 37 346 89 86 61 272 40 58
46 10 204 28 69 5 335 39 7 6 187 11 13 98 104 38 61 57 162 89 248 37 176
47 10 270 43 306 69 181 53 209 18 313 80 259 72 208 77 327 42 215 83 349 3 345
48 10 218 13 52 99 150 63 205 64 253 4 150 78 346 58 148 28 10 6 45 23 136
49 10 244 53 144 45 279 22 336 95 255 36 300 49 299 99 98 67 4 13 320 9 163
