0 10 287 97 10 4 18 6 19 88 79 76 5 61 27 32 48 79 24 81 74 50 38
1 10 292 50 58 57 38 67 59 84 96 61 6 58 47 3 65 48 89 75 84 82 33
2 10 154 71 64 59 56 43 21 34 62 3 97 1 19 22 53 28 96 33 21 14 48
3 10 188 60 43 85 10 4 57 35 40 96 3 14 97 3 83 8 47 63 14 9 80
4 10 234 98 12 1 94 12 80 87 27 11 55 2 34 9 1 93 81 95 28 60 62
5 10 279 84 85 22 30 91 29 45 50 83 10 25 21 73 21 26 99 67 45 43 88
6 10 192 16 80 2 58 33 83 70 26 57 61 41 43 5 40 55 67 30 62 75 50
7 10 243 81 80 8 33 98 93 3 8 29 64 23 91 61 97 72 94 88 49 24 2
8 10 231 4 66 40 14 52 62 25 86 78 22 43 32 13 38 77 100 50 20 80 87
9 10 254 52 22 97 37 54 44 71 45 32 74 23 90 72 14 85 43 7 18 16 46
10 10 169 9 100 3 53 41 97 49 94 57 28 90 15 30 6 31 51 4 61 24 89
11 10 217 7 13 69 95 92 6 47 33 16 28 39 67 28 41 98 93 5 38 33 69
12 10 164 23 66 67 31 62 8 6 82 69 78 5 79 3 11 42 97 43 46 9 15
13 10 243 52 10 86 83 27 79 50 21 6 50 76 89 80 34 65 68 37 87 7 95
14 10 197 47 89 79 92 56 93 1 71 11 61 21 80 51 71 6 63 88 88 34 15
15 10 154 19 4 20 75 53 21 3 40 4 68 5 68 96 60 7 66 43 29 59 74
16 10 127 69 20 7 23 4 5 14 78 27 80 18 19 34 89 13 15 66 61 2 17
17 10 144 16 92 40 81 48 82 45 89 75 59 3 48 9 40 6 5 34 14 12 44
18 10 136 11 92 57 44 10 65 25 50 8 49 6 70 23 90 18 83 49 24 66 17
19 10 166 7 86 3 54 63 78 28 87 64 78 55 50 30 55 25 12 2 58 56 86
20 10 178 63 62 87 69 16 13 17 86 54 36 22 48 20 42 5 61 34 68 39 39
21 10 187 27 30 50 36 20 36 8 90 69 21 15 71 1 54 56 36 88 71 40 62
22 10 244 73 54 90 35 69 58 2 98 68 9 20 85 30 86 29 21 42 7 66 22
23 10 254 52 76 45 7 18 15 1 47 4 57 93 60 75 30 98 48 65 92 58 46
24 10 230 76 47 9 8 1 80 20 80 13 96 65 1 86 70 54 36 42 49 94 96
25 10 161 7 20 63 88 33 40 3 47 99 48 17 31 6 1 53 34 19 73 22 29
26 10 207 26 80 76 77 51 65 35 93 75 73 55 47 6 43 8 67 52 41 31 69
27 10 134 38 21 62 85 7 32 52 8 1 7 37 41 27 14 30 60 2 74 12 53
28 10 178 1 46 9 75 30 2 64 17 86 79 52 93 46 66 33 78 11 70 25 28
29 10 115 62 50 12 16 11 7 9 30 30 84 29 36 37 99 24 85 10 10 7 39
30 10 173 6 82 12 39 49 90 10 52 75 68 21 14 45 77 42 53 28 82 58 6
31 10 227 14 19 19 80 76 86 42 4 48 51 88 72 11 64 99 67 52 38 6 79
32 10 124 7 57 5 23 33 5 45 66 2 77 24 93 23 75 79 9 4 23 27 100
33 10 185 2 95 97 76 48 63 75 55 9 24 6 100 29 69 62 87 17 21 26 96
34 10 235 1 81 74 7 36 93 92 33 15 27 85 55 8 15 65 73 61 67 33 36
35 10 257 70 52 78 18 2 89 23 20 15 62 100 98 11 74 91 77 28 4 96 24
36 10 206 38 70 2 64 62 55 29 29 9 15 33 29 97 83 96 69 26 57 21 33
37 10 229 5 8 3 80 81 41 13 66 37 18 71 62 82 16 96 77 38 42 32 50
38 10 202 14 65 74 6 32 13 20 36 95 85 48 82 1 61 57 86 21 36 43 5
39 10 198 85 60 27 89 24 55 75 36 41 26 1 21 47 25 21 12 8 92 68 20
40 10 237 61 14 3 66 55 100 25 55 78 23 37 65 43 17 74 26 86 86 12 98
41 10 267 42 40 89 28 68 93 90 20 63 38 79 44 13 26 1 6 46 9 43 15
42 10 165 94 75 5 87 76 37 1 24 10 27 2 1 13 100 91 100 14 45 24 71
43 10 174 73 72 26 73 32 89 72 79 15 24 4 60 11 52 78 99 1 55 37 51
44 10 212 41 41 56 16 34 18 78 7 13 80 21 99 50 50 81 14 15 44 35 42
45 10 207 83 22 3 83 42 69 51 31 32 48 78 69 8 28 27 22 38 51 53 45
46 10 205 45 55 1 11 47 4 32 6 98 39 68 38 15 76 51 59 46 70 7 56
47 10 225 12 22 85 98 81 12 43 72 64 64 41 12 50 18 5 12 68 15 1 27
48 10 140 12 95 23 34 42 36 8 53 40 87 41 57 39 72 9 32 17 28 50 7
49 10 218 40 45 6 87 49 64 87 61 20 24 44 82 2 4 79 45 60 33 50 92
