0 10 335 27 10 90 95 70 18 99 76 29 26 89 58 22 91 95 26 79 4 71 28
1 10 227 55 68 64 20 58 24 75 41 3 68 28 65 85 72 27 31 52 3 8 33
2 10 290 87 42 54 40 73 59 48 29 40 26 8 64 72 22 95 75 25 58 79 11
3 10 196 64 18 57 89 48 70 6 77 34 86 12 22 75 94 38 74 14 31 45 93
4 10 150 60 11 16 51 63 72 20 48 6 85 17 6 43 51 42 94 19 98 15 91
5 10 260 26 1 41 3 55 75 88 31 38 99 11 93 67 31 60 49 98 15 37 40
6 10 277 72 32 52 86 1 63 88 94 77 44 87 37 12 23 42 24 44 8 80 47
7 10 223 4 30 55 15 7 30 94 75 70 18 8 6 71 28 65 51 6 25 66 87
8 10 255 12 41 42 39 8 5 89 66 63 76 81 53 38 65 66 22 68 70 44 49
9 10 261 30 84 71 72 9 19 65 58 31 19 58 38 62 28 78 82 99 94 20 70
10 10 208 21 10 4 43 27 36 45 17 3 60 73 36 62 1 90 31 23 28 68 21
11 10 321 38 96 99 88 94 93 29 14 97 65 56 25 43 98 96 25 71 53 20 27
12 10 168 9 26 53 71 23 99 90 95 59 2 4 97 6 6 7 76 57 14 28 92
13 10 248 88 69 40 39 14 37 56 83 30 70 90 28 47 33 53 61 61 26 17 20
14 10 334 86 46 24 27 13 24 47 5 83 46 67 92 90 97 79 57 88 97 92 23
15 10 149 11 89 8 72 34 58 9 61 65 82 10 33 1 17 49 13 58 34 54 24
16 10 259 76 98 16 100 87 14 44 75 57 70 90 79 22 82 39 63 51 31 37 42
17 10 291 60 15 9 95 91 22 87 96 43 65 32 96 53 29 77 46 85 82 46 93
18 10 305 35 1 39 9 81 83 67 30 9 47 92 94 97 22 75 84 59 17 57 9
19 10 249 91 62 81 70 61 4 80 34 40 80 32 73 28 46 66 9 2 44 18 96
20 10 241 79 27 40 35 61 79 65 95 50 60 29 97 53 31 98 40 6 11 1 38
21 10 247 96 55 22 56 8 17 86 58 32 90 91 53 87 95 17 54 11 70 45 6
22 10 197 5 79 56 86 15 23 43 54 19 96 24 34 32 3 38 62 100 32 63 90
23 10 275 20 3 51 22 88 58 11 3 16 37 64 75 97 7 99 45 61 44 44 92
24 10 265 33 43 87 50 61 75 18 90 73 75 9 36 36 80 94 61 38 45 82 40
25 10 294 25 6 67 22 68 25 42 91 83 24 10 20 97 12 76 55 88 58 32 8
26 10 226 23 91 28 60 1 41 78 39 20 62 95 93 14 59 25 70 80 19 89 49
27 10 306 97 55 87 80 98 24 90 9 28 29 41 10 33 87 43 39 13 30 83 5
28 10 205 32 2 38 78 69 7 92 13 53 90 33 61 43 45 29 6 20 45 1 25
29 10 265 5 1 58 67 36 30 94 82 59 14 48 38 61 42 57 93 62 4 50 66
30 10 284 78 75 96 10 83 56 13 14 95 13 61 73 22 30 63 43 23 1 35 84
31 10 275 52 19 27 72 88 3 43 20 56 49 69 68 93 28 74 32 17 40 31 52
32 10 261 82 22 8 94 96 48 38 67 46 68 66 35 58 14 84 45 7 68 37 72
33 10 202 18 93 26 38 73 86 10 4 7 23 72 57 82 22 65 67 16 3 35 39
34 10 280 6 15 99 11 88 49 73 55 29 53 3 32 60 100 81 26 43 1 78 92
35 10 218 83 6 33 68 21 68 45 23 25 27 28 10 39 9 71 86 70 48 22 31
36 10 213 13 51 70 87 90 61 57 84 31 14 7 18 45 26 67 64 36 11 10 41
37 10 270 74 92 44 30 33 42 89 26 20 39 28 13 46 55 23 97 86 28 97 79
38 10 252 37 35 80 77 61 77 3 31 28 65 18 4 31 92 58 33 96 61 92 91
39 10 259 80 25 12 53 72 29 74 59 53 23 71 79 3 89 67 7 1 50 86 82
40 10 250 95 93 19 16 94 90 61 42 38 64 5 16 59 57 70 30 29 63 30 38
41 10 205 11 89 55 92 71 23 12 12 5 28 69 22 36 37 44 70 73 4 35 27
42 10 260 24 92 12 28 3 10 25 51 89 30 68 64 90 5 78 19 48 61 84 12
43 10 248 70 76 11 30 25 55 99 95 29 62 27 3 12 81 93 80 95 34 35 62
44 10 196 46 85 73 36 3 48 9 11 11 16 89 19 53 51 45 30 39 63 25 76
45 10 302 71 12 43 100 97 47 5 9 7 63 75 23 45 95 95 95 76 37 90 55
46 10 318 17 19 80 39 79 43 78 78 86 24 48 23 92 69 38 63 65 51 54 5
47 10 189 22 75 2 65 32 8 9 85 47 60 98 69 72 64 40 42 3 92 53 88
48 10 127 10 4 36 33 1 69 8 72 44 97 4 21 24 36 40 41 33 11 55 64
49 10 279 16 19 52 51 13 11 54 6 94 61 79 85 87 24 35 56 37 31 92 94
