0 10 158 97 10 4 18 14 57 1 22 6 19 31 36 76 5 37 61 7 32 44 29
1 10 239 13 80 27 45 81 74 50 38 86 50 20 52 24 64 84 96 87 61 6 57
2 10 233 58 47 38 55 57 6 3 65 81 40 97 67 2 75 32 82 71 64 28 62
3 10 260 78 91 59 56 42 37 25 62 41 67 44 64 71 64 83 84 43 21 34 62
4 10 214 95 67 33 88 3 97 1 19 22 53 64 25 31 85 13 73 99 91 68 13
5 10 220 26 28 33 21 14 48 99 65 66 29 78 11 10 31 47 34 20 7 48 40
6 10 201 63 38 3 3 14 97 44 44 77 100 8 47 27 63 52 9 48 81 67 84
7 10 233 98 12 1 94 12 80 87 27 11 55 2 34 52 95 49 58 93 81 62 12
8 10 231 1 26 28 95 48 56 8 53 72 94 89 36 60 62 40 6 18 48 99 42
9 10 269 92 65 29 68 84 85 53 65 79 91 50 38 32 96 18 3 100 43 2 79
10 10 219 31 5 52 54 26 99 17 31 4 11 25 18 97 67 49 16 74 14 64 16
11 10 211 2 58 33 83 70 26 46 43 67 71 40 36 57 41 19 99 84 63 5 40
12 10 181 35 55 47 86 2 5 3 30 38 22 62 64 11 20 75 50 81 80 8 33
13 10 296 98 93 72 42 58 17 77 59 59 9 11 91 8 83 66 60 56 61 88 49
14 10 246 24 2 4 66 40 14 52 62 25 86 85 5 94 76 38 74 78 22 53 75
15 10 222 40 26 32 39 48 8 11 24 75 80 8 91 91 94 20 22 80 87 39 48
16 10 259 18 56 32 98 57 63 52 22 97 37 85 54 71 45 23 23 74 45 10 89
17 10 203 25 77 72 14 28 85 7 18 80 62 55 3 91 74 12 90 14 28 23 87
18 10 256 29 93 66 9 82 12 98 9 3 53 10 41 49 94 83 57 32 66 61 38
19 10 287 84 8 5 28 90 15 31 51 13 7 71 40 98 88 43 70 48 57 91 80
20 10 211 94 68 24 89 7 13 69 95 19 38 27 23 6 27 98 72 31 15 47 33
21 10 288 16 28 17 50 39 39 88 16 71 82 61 72 28 41 90 93 81 11 86 74
22 10 209 55 32 93 14 5 38 40 92 33 69 31 62 80 67 14 23 62 8 6 82
23 10 171 37 58 4 44 78 9 96 40 18 7 5 79 23 57 47 68 3 11 32 72
24 10 286 28 11 69 63 34 33 42 97 43 46 97 9 52 10 68 12 53 45 86 83
25 10 249 27 79 50 21 70 27 6 50 76 89 80 34 65 68 43 46 44 18 37 87
26 10 213 50 96 95 28 80 85 47 89 56 93 1 71 10 11 65 21 16 51 6 63
27 10 168 88 88 34 9 98 17 11 20 15 84 3 99 2 77 27 16 20 75 38 29
28 10 173 1 59 4 68 44 31 81 59 5 68 63 23 2 78 96 60 7 66 43 29
29 10 242 86 59 69 20 40 7 87 18 63 14 35 49 18 19 10 77 61 86 15 97
30 10 200 24 98 16 11 88 62 81 45 2 99 21 5 17 23 64 8 40 81 48 82
31 10 190 8 96 50 75 17 66 83 97 45 89 75 59 73 58 18 61 3 48 9 40
32 10 294 35 6 52 92 49 17 93 5 31 36 56 94 63 74 74 54 65 76 70 80
33 10 250 75 3 34 14 70 92 65 54 89 68 46 45 12 44 41 52 11 92 57 44
34 10 141 10 65 25 50 21 72 5 78 6 70 23 90 18 83 49 24 53 54 73 77
35 10 281 81 87 86 56 55 88 99 76 40 25 22 51 70 27 36 79 3 54 71 86
36 10 208 28 87 20 64 55 50 30 55 49 74 72 46 2 58 81 44 7 59 73 66
37 10 161 63 62 8 65 18 90 87 69 16 13 19 17 27 54 54 79 5 6 26 94
38 10 235 68 15 54 36 22 48 91 93 28 33 42 59 36 40 55 6 41 62 34 68
39 10 264 14 39 67 27 92 19 97 79 12 50 96 56 18 54 20 36 68 55 44 27
40 10 161 8 90 69 21 64 76 34 29 5 16 43 100 4 63 26 93 1 54 68 68
41 10 304 2 33 79 88 76 1 40 62 42 34 87 89 54 56 73 57 90 35 65 35
42 10 252 69 58 55 46 2 44 98 64 4 15 26 93 68 9 54 20 99 30 29 29
43 10 188 42 7 66 22 28 99 5 88 76 72 58 58 38 30 45 7 18 15 1 47
44 10 290 4 57 69 17 75 30 98 48 41 4 65 92 93 20 1 49 58 46 76 47
45 10 243 41 13 47 34 75 77 9 8 1 80 20 80 83 38 90 4 65 1 56 52
46 10 298 97 3 34 15 54 36 42 49 94 96 7 20 77 11 30 47 63 88 99 33
47 10 246 30 26 47 45 99 48 17 31 12 71 95 52 6 1 52 53 98 46 37 38
48 10 203 19 73 25 47 64 76 22 29 26 80 76 77 51 65 35 93 17 94 71 54
49 10 204 46 82 55 47 89 35 6 43 8 67 66 80 31 69 38 21 62 85 7 32
