0 10 452 95 92 43 66 68 83 100 51 73 29 67 9 19 83 81 55 10 37 91 82
1 10 473 17 32 80 4 48 32 90 84 27 79 95 21 70 37 86 89 72 38 92 44
2 10 345 18 58 4 88 40 36 42 2 73 32 35 89 15 67 93 62 98 34 76 64
3 10 407 92 49 33 80 86 74 51 75 65 46 22 49 79 13 85 20 66 9 3 1
4 10 353 97 18 67 41 31 16 27 80 43 90 71 91 75 3 77 48 5 51 12 51
5 10 389 43 85 99 73 97 35 45 15 67 92 68 33 84 99 10 78 42 52 1 33
6 10 368 26 55 61 73 59 11 36 9 5 20 60 30 68 94 74 82 89 24 48 80
7 10 419 92 32 63 90 83 25 19 77 76 71 9 1 25 69 84 31 60 44 88 31
8 10 413 3 17 98 97 42 32 85 65 31 16 56 15 30 97 97 54 68 73 81 38
9 10 340 33 33 15 53 57 98 84 68 41 71 50 96 39 100 92 80 31 28 44 13
10 10 205 95 52 27 24 48 76 30 15 10 5 33 95 19 85 3 68 20 71 8 42
11 10 367 72 3 80 71 46 11 53 25 7 66 71 58 44 47 57 19 76 72 19 37
12 10 223 28 51 31 46 87 34 13 59 56 72 27 27 32 50 24 94 2 1 19 71
13 10 277 57 15 17 14 33 44 37 3 16 53 63 61 92 48 25 50 55 48 1 34
14 10 371 74 84 83 50 78 36 50 29 7 72 38 21 89 3 5 84 91 8 16 6
15 10 212 12 31 18 3 30 42 4 85 41 57 15 92 52 16 21 39 65 50 45 36
16 10 357 87 17 76 89 22 12 79 29 27 36 40 57 53 95 46 50 23 86 58 92
17 10 321 52 50 43 67 70 33 31 71 30 19 57 46 46 97 67 57 27 47 36 62
18 10 408 39 44 66 85 82 11 34 4 49 44 95 100 93 89 19 14 22 49 85 51
19 10 396 19 93 48 17 42 15 73 68 13 8 82 51 52 99 87 85 62 73 89 10
20 10 380 16 35 61 8 24 79 73 97 80 57 99 50 50 46 66 43 12 91 62 25
21 10 402 98 95 27 1 94 14 38 55 86 26 16 1 60 28 35 59 32 31 89 81
22 10 368 39 90 27 5 32 38 95 45 62 44 40 89 97 33 54 34 11 6 70 33
23 10 452 98 57 91 81 39 80 69 20 19 10 46 75 93 35 38 49 64 77 89 60
24 10 347 61 42 45 51 80 55 56 70 77 40 19 85 83 99 23 62 20 94 32 81
25 10 466 91 6 74 26 26 63 90 91 62 1 51 55 98 1 86 52 8 55 80 47
26 10 371 25 64 29 75 39 43 94 32 74 75 23 32 48 57 14 73 98 4 86 99
27 10 375 6 40 96 58 25 99 65 31 31 63 55 94 92 29 32 86 75 64 59 1
28 10 393 38 42 52 85 99 65 9 96 68 94 46 73 85 93 30 61 44 46 91 74
29 10 302 8 97 67 99 77 51 84 51 66 95 3 3 36 54 39 86 18 47 34 85
30 10 249 92 31 9 76 24 90 36 19 35 78 43 74 10 93 2 12 29 53 77 75
31 10 293 7 31 10 61 69 48 30 67 33 67 63 75 85 38 17 72 56 51 49 47
32 10 408 93 74 9 38 76 20 66 80 97 40 86 79 1 98 28 66 32 94 95 20
33 10 432 12 32 36 36 40 39 84 86 83 58 46 20 85 66 64 14 76 49 92 29
34 10 275 99 91 28 26 9 60 71 36 6 42 89 78 34 28 16 18 14 50 27 59
35 10 357 70 11 76 6 26 89 34 26 33 62 24 75 89 1 83 100 71 70 5 13
36 10 370 69 94 42 2 21 9 71 86 58 49 97 79 11 72 85 36 13 70 62 97
37 10 373 31 37 71 19 38 6 60 75 75 24 95 20 17 49 93 25 19 78 35 20
38 10 333 26 65 30 50 1 66 62 70 79 58 67 28 71 4 85 41 16 60 39 54
39 10 411 87 56 54 79 32 73 8 18 92 34 83 73 90 96 53 20 5 4 84 74
40 10 473 90 69 66 57 80 85 96 85 71 3 39 1 34 11 60 4 54 45 86 26
41 10 369 79 68 68 26 72 87 30 28 73 14 1 15 34 19 71 13 3 66 97 25
42 10 309 20 35 77 6 97 88 9 50 33 94 28 63 13 47 89 37 18 64 58 83
43 10 296 16 72 34 42 80 36 60 77 12 31 11 88 36 60 76 44 61 60 37 88
44 10 337 22 2 86 62 38 19 32 1 76 14 16 99 82 2 40 61 89 51 1 82
45 10 371 52 40 17 11 67 61 71 78 49 11 50 96 61 39 66 44 39 41 58 7
46 10 365 91 91 60 31 3 48 33 92 66 95 92 35 5 58 47 75 88 95 37 87
47 10 420 97 85 99 35 50 43 26 43 52 84 33 94 43 15 96 42 39 94 65 33
48 10 429 85 99 37 94 45 64 81 92 52 19 40 36 70 74 86 64 51 80 67 34
49 10 322 12 60 28 27 55 22 26 46 15 42 78 51 41 67 44 37 82 77 80 33
